,Title,ID,Release Date,Release Year,Release Month,Release Day,Poster Path,Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Genre 6,Genre 7
1282,The Three Stooges,76489,4/13/2012,2012,4,13,/mVxQaWXbTjg4LlhiMmaaWJnCiHA.jpg,Comedy,,,,,,
1283,We're Back! A Dinosaur's Story,18890,11/24/1993,1993,11,24,/iyFmhYlioe3PDZjSKWtcIhu5R02.jpg,Animation,Science Fiction,Family,,,,
1284,The Golden Compass,2268,12/4/2007,2007,12,4,/lyaS7S4emzEaYUcSnCvyqfJpOcA.jpg,Adventure,Fantasy,,,,,
1285,MVP: Most Valuable Primate,32834,8/11/2000,2000,8,11,/aMlANWb7FgXbiQNurEasuU9fOWb.jpg,Comedy,Family,,,,,
1286,MVP 2: Most Vertical Primate,51438,10/5/2001,2001,10,5,/pPk31fkbAGwwMG2Ylk6629NZ1ui.jpg,Comedy,Family,,,,,
1287,Crocodile Dundee in Los Angeles,9290,4/12/2001,2001,4,12,/hwt6iJjPuXRDKJON5s9G9pdfPbu.jpg,Adventure,Comedy,,,,,
1288,Monsters vs Aliens,15512,3/19/2009,2009,3,19,/aao1lKR87XFasISD3rr6UzkZyJ0.jpg,Animation,Family,Adventure,Science Fiction,,,
1289,I Love You Phillip Morris,8952,1/18/2009,2009,1,18,/qtAuWLGQ7N4PNQ6boZeqqoUY2l9.jpg,Comedy,Drama,Romance,,,,
1290,Real Steel,39254,9/28/2011,2011,9,28,/4GIeI5K5YdDUkR3mNQBoScpSFEf.jpg,Action,Science Fiction,Drama,,,,
1291,The Crocodile Hunter: Collision Course,17043,7/26/2002,2002,7,26,/lDpcdKqFXmhXc3xy9UYUweI6VQy.jpg,Family,Action,Adventure,,,,
1292,The Little Vampire,24100,10/27/2000,2000,10,27,/zBGfZGKX3KJnljxsX6r24lzRe0i.jpg,Family,Adventure,Comedy,Fantasy,,,
1293,Precious,25793,11/6/2009,2009,11,6,/60wotd9fKVUGidpClFAyXWV8TKc.jpg,Drama,,,,,,
1294,The Thirteenth Year,83965,5/15/1999,1999,5,15,/lx5qYxPn1fgxtYSWt7jpxT7WCJU.jpg,Adventure,Comedy,Family,TV,,,
1295,The Game Plan,13680,9/28/2007,2007,9,28,/fcLFvIqCUrhY96mkSmr3okxaMEw.jpg,Comedy,Family,,,,,
1296,Antz,8916,10/2/1998,1998,10,2,/lWPjxbUMpAHFkJpZHHNWhQaRsax.jpg,Adventure,Animation,Comedy,Family,,,
1297,Doug's 1st Movie,16508,3/26/1999,1999,3,26,/hZduJdSSWCkmvnBpNyRaIszubVm.jpg,Animation,Family,Comedy,,,,
1298,Muppets from Space,10208,7/14/1999,1999,7,14,/yBVY2PUHH1uQnSOXhTxatLPv4tt.jpg,Family,Science Fiction,Fantasy,Comedy,,,
1299,The Miracle Maker,30628,3/31/2000,2000,3,31,/dNilrrl9fmxN1KA5LlCtgPeMfsa.jpg,Animation,Family,History,,,,
1300,The Adventures of Elmo in Grouchland,16112,10/1/1999,1999,10,1,/u9i4frT1XPaTqJxRYLJ8j2r8LYO.jpg,Music,Family,Adventure,Comedy,Fantasy,,
1301,Pokémon: The Movie 2000,12599,7/17/1999,1999,7,17,/rBeh11AHRIyQw738pXLoJ2tLxyN.jpg,Adventure,Fantasy,Animation,Science Fiction,Family,,
1302,Digimon: The Movie,20455,10/6/2000,2000,10,6,/rCcsd92GO6f9lMDXb0mkzde22PG.jpg,Fantasy,Animation,Science Fiction,Family,,,
1303,See Spot Run,39180,3/2/2001,2001,3,2,/29iKqRGRcNqhrT710ohxVq5WwcE.jpg,Action,Comedy,Crime,Family,,,
1304,Pokémon 3: The Movie - Spell of the Unown,10991,7/8/2000,2000,7,8,/g2C95ubS56O1ITXy1MgC69kAwF0.jpg,Adventure,Fantasy,Animation,Action,Family,,
1305,Fantastic Mr. Fox,10315,10/23/2009,2009,10,23,/njbTizADSZg4PqeyJdDzZGooikv.jpg,Adventure,Animation,Comedy,Family,,,
1306,Meet the Robinsons,1267,3/23/2007,2007,3,23,/swsjj0jZtsx53Yp9zBORPwsmGWj.jpg,Animation,Comedy,Family,,,,
1307,Chocolat,392,3/2/2000,2000,3,2,/jPNmQq23eNbKFVPZnY5Kxc63MvW.jpg,Comedy,Drama,Romance,,,,
1308,TMNT,1273,3/23/2007,2007,3,23,/6ZCWn7BGpDLBDigtdiuGyBdEqab.jpg,Adventure,Animation,Comedy,Family,,,
1309,Muppets Most Wanted,145220,3/20/2014,2014,3,20,/8CU1WSLAaQjLmRbEmyhfDoOJCyh.jpg,Comedy,Adventure,Crime,Family,,,
1310,The Wrong Trousers,531,12/17/1993,1993,12,17,/hd5F9Bwd0Ta0EySFJd6tgx8J4hx.jpg,Animation,Comedy,Family,,,,
1311,An Extremely Goofy Movie,15653,2/28/2000,2000,2,28,/qr5Q3S7HC16XHQBqE4ZsJJvgUDU.jpg,Animation,Family,Comedy,,,,
1312,Scooby-Doo and the Alien Invaders,20410,10/3/2000,2000,10,3,/sr3j6B3fLrZKnOvembNERKSayCv.jpg,Animation,Family,Comedy,Mystery,Science Fiction,Adventure,
1313,The Land Before Time X: The Great Longneck Migration,24554,12/2/2003,2003,12,2,/7bhvsUDEXGXbLPaBnO0j2kTLUUv.jpg,Adventure,Animation,Family,,,,
1314,The Princess Bride,2493,9/25/1987,1987,9,25,/whF3YddFYSwJNuHEvi5lpsnty2l.jpg,Adventure,Family,Fantasy,Comedy,Romance,,
1315,Mr. Bean's Holiday,1268,3/22/2007,2007,3,22,/zbAlwsJNxfo4VfTy9peDo7itJ0I.jpg,Family,Comedy,,,,,
1316,Ben 10: Secret of the Omnitrix,15403,8/10/2007,2007,8,10,/vOCDT3eHgJkRE2fMpIsplcFlW59.jpg,Animation,Science Fiction,Family,,,,
1317,Catwoman,314,7/22/2004,2004,7,22,/pvnPgukFyEKgCzyOxyLiwyZ8T1C.jpg,Action,Fantasy,Mystery,,,,
1318,Pee-wee's Big Adventure,5683,7/26/1985,1985,7,26,/2PT1qTPkD3UvP9zZ2EqZkDNyJl1.jpg,Comedy,Adventure,,,,,
1319,The Care Bears Movie,11243,3/23/1985,1985,3,23,/qD1MAGhRfVgWS0UbLhZuM6F7zmr.jpg,Adventure,Fantasy,Animation,Comedy,Family,,
1320,The Medallion,10610,8/15/2003,2003,8,15,/w8SLNk61YUR0f3dw0ObxcKyEoLC.jpg,Action,Comedy,Fantasy,Thriller,,,
1321,The Sword in the Stone,9078,12/25/1963,1963,12,25,/7lyeeuhGAJSNXYEW34S8mJ1bwI8.jpg,Animation,Family,,,,,
1322,Super Mario Bros.,9607,5/28/1993,1993,5,28,/pmw9E5bDvC2vGCjPhWvkhdyqrdB.jpg,Science Fiction,Adventure,Comedy,Family,,,
1323,Splash,2619,3/9/1984,1984,3,9,/7FutTsMWBwVhjk1Ujf1wtndUVZh.jpg,Comedy,Fantasy,Romance,,,,
1324,The Flintstones,888,5/26/1994,1994,5,26,/ocsb0qiGlcn6UlcDRHa3xxSCc8Y.jpg,Fantasy,Comedy,Family,,,,
1325,The Good Shepherd,1247,12/11/2006,2006,12,11,/frPAFd718R042GbMVWelLrk1h0D.jpg,Drama,Thriller,History,,,,
1326,The Adventures of Tintin,17578,10/25/2011,2011,10,25,/mKYkNro2btaWMsnYSuyqrBdHQo3.jpg,Adventure,Animation,Mystery,,,,
1327,Rudy,14534,9/17/1993,1993,9,17,/fAbfTCRpjHe2rprXBly55KL1dL9.jpg,Drama,History,,,,,
1328,6 Underground,509967,12/13/2019,2019,12,13,/lnWkyG3LLgbbrIEeyl5mK5VRFe4.jpg,Action,Thriller,,,,,
1329,Between Two Ferns: The Movie,584962,9/20/2019,2019,9,20,/cHxc8v1GkzdjjhF2qnpG6wdXrOT.jpg,Comedy,,,,,,
1330,The Queen's Gambit,784047,12/10/2020,2020,12,10,/4PrWnaWdcZoTC9Xxyr0UZYS3ppw.jpg,Documentary,,,,,,
1331,We Are Marshall,11170,12/12/2006,2006,12,12,/5PSiExbg6Fm8MiPJOikBCOcZFnd.jpg,Drama,,,,,,
1332,Killer Joe,73567,9/10/2011,2011,9,10,/aoHeuLGLHlmuiBckMShrLrjCoCf.jpg,Comedy,Crime,Thriller,Drama,,,
1333,Basic Instinct,402,3/20/1992,1992,3,20,/76Ts0yoHk8kVQj9MMnoMixhRWoh.jpg,Thriller,Mystery,,,,,
1334,Late Phases,254193,11/21/2014,2014,11,21,/7ulbyPajXTNZkki9AtcLI9YYhc2.jpg,Horror,Thriller,,,,,
1335,True Romance,319,9/9/1993,1993,9,9,/39lXk6ud6KiJgGbbWI2PUKS7y2.jpg,Action,Thriller,Crime,Romance,,,
1336,Contagion,39538,9/8/2011,2011,9,8,/qL0IooP0bjXy0KXl9KEyPo22ll0.jpg,Drama,Thriller,Science Fiction,,,,
1337,Kill the Irishman,51209,3/10/2011,2011,3,10,/fER3nwpve3CX2KqKOuR959Lc1ss.jpg,Action,Crime,Thriller,Drama,,,
1338,Klaus,508965,11/8/2019,2019,11,8,/q125RHUDgR4gjwh1QkfYuJLYkL.jpg,Animation,Family,Adventure,Comedy,,,
1339,The Grinch,360920,11/8/2018,2018,11,8,/stAu0oF6dYDhV5ssbmFUYkQPtCP.jpg,Animation,Family,Comedy,Fantasy,,,
1340,David Attenborough: A Life on Our Planet,664280,9/28/2020,2020,9,28,/mxdqWYOm3KnQthzJdEwtWzJtc06.jpg,Documentary,,,,,,
1341,Carlito's Way,6075,11/10/1993,1993,11,10,/9E3GQQOjGlxSneLftFfOsnQGwSF.jpg,Crime,Thriller,,,,,
1342,Arthur Christmas,51052,11/10/2011,2011,11,10,/sPCrGLdTMn0ud3oAJG37VDxpQfZ.jpg,Drama,Animation,Family,Comedy,,,
1343,Downsizing,301337,12/22/2017,2017,12,22,/uLlmtN33rMuimRq6bu0OoNzCGGs.jpg,Comedy,Drama,Science Fiction,,,,
1344,It's a Wonderful Life,1585,12/20/1946,1946,12,20,/bSqt9rhDZx1Q7UZ86dBPKdNomp2.jpg,Drama,Family,Fantasy,,,,
1345,Soul,508442,12/25/2020,2020,12,25,/hm58Jw4Lw8OIeECIq5qyPYhAeRJ.jpg,Family,Animation,Comedy,Drama,Music,Fantasy,
1346,Chef,212778,5/8/2014,2014,5,8,/szggiHnascY4NzMX9QozuN0QBSv.jpg,Comedy,,,,,,
1347,Saturday Night Fever,11009,12/16/1977,1977,12,16,/ylA7E5Md21aqgzxbwa2dFxX8LKV.jpg,Drama,Music,,,,,
1348,St. Elmo's Fire,11557,6/20/1985,1985,6,20,/3H2yXGryVSOsCE7tTgmPhr1BwgU.jpg,Drama,Romance,Comedy,,,,
1349,Blow Out,11644,7/24/1981,1981,7,24,/gauWJfmA63L2k60u0UbDyUCVSwI.jpg,Thriller,Crime,Mystery,,,,
1350,Death to 2020,773655,12/27/2020,2020,12,27,/w9FPFsPkeiBDn6WwDHFgniWdVJm.jpg,Comedy,,,,,,
1351,FernGully: The Last Rainforest,13225,4/10/1992,1992,4,10,/l1tX46iuNJFq2wUmSEivDi7jyWL.jpg,Fantasy,Animation,Family,Adventure,,,
1352,Onward,508439,2/29/2020,2020,2,29,/f4aul3FyD3jv3v4bul1IrkWZvzq.jpg,Animation,Family,Adventure,Comedy,Fantasy,,
1353,Mangrove,789344,11/15/2020,2020,11,15,/phkIe7ojLebzOThklf4xOAxULCH.jpg,Drama,,,,,,
1354,You Were Never Really Here,398181,12/12/2017,2017,12,12,/ktPbjD6nYg5NxmeTt72Iqaw5GD0.jpg,Thriller,Drama,,,,,
1355,"Red, White and Blue",783503,10/3/2020,2020,10,3,/t8oIgGRzsOcCeINcRxZLEkqvD6v.jpg,Drama,,,,,,
1356,Education,676621,3/29/2020,2020,3,29,/xy3GWpfmiHjKR5DS49HT4G7GEC9.jpg,Mystery,TV,,,,,
1357,Shame,76025,10/2/2011,2011,10,2,/cAWLz9kFv4xc6IsEXTj2DrcqD55.jpg,Drama,,,,,,
1358,Decalogue I,118662,9/5/1989,1989,9,5,/h3kJ2UXkZSUzfQAAjcRwl6qNIpc.jpg,Drama,TV,,,,,
1359,...And Justice for All,17443,10/19/1979,1979,10,19,/32NmJn0p4o9BdWVpEhuyxzwsqhL.jpg,Crime,Drama,Mystery,Thriller,,,
1360,Smiley Face,13168,5/24/2007,2007,5,24,/kAEDZeYoMUorx1Clel4c9kd8QDJ.jpg,Comedy,,,,,,
1361,Manhunter,11454,8/14/1986,1986,8,14,/6rb24x39vV8n5301IelC8rCPJTH.jpg,Crime,Horror,Thriller,,,,
1362,Decalogue II,51108,9/6/1989,1989,9,6,/jil1lzNPa6fQWh2JG7Khc7MLjKt.jpg,Drama,TV,,,,,
1363,Decalogue III,118663,9/7/1989,1989,9,7,/t9V2nTq15i9cmfbieglzaCW4IJk.jpg,Drama,TV,,,,,
1364,Do the Right Thing,925,6/14/1989,1989,6,14,/63rmSDPahrH7C1gEFYzRuIBAN9W.jpg,Drama,,,,,,
1365,Little Odessa,47504,10/27/1994,1994,10,27,/80zDn3oanRMWDSDX1cPKZVIi8OO.jpg,Crime,,,,,,
1366,The Outsiders,227,3/25/1983,1983,3,25,/t0dy2Q1j9hlQ8kkt0TzGImYNt2C.jpg,Crime,Drama,,,,,
1367,Election,9451,4/23/1999,1999,4,23,/5gPOFU6IPvDrx50XaPCK4twNw79.jpg,Comedy,,,,,,
1368,Bacurau,446159,8/29/2019,2019,8,29,/tBa4zMGzZUco26XT3WfZZCwQ76i.jpg,Mystery,Western,Thriller,,,,
1369,Pretend That You Love Me,713722,6/12/2020,2020,6,12,/mT5s1EUUJKhQ4N0h8xxxb7Q0HBZ.jpg,Romance,Drama,,,,,
1370,Columbus,414453,8/4/2017,2017,8,4,/3ZE5Wl3CdfUH4BkWRmyMKPHkWHx.jpg,Drama,,,,,,
1371,Light Sleeper,36351,8/21/1992,1992,8,21,/a3Yv4X16P7EAgGqZD0LVTDzNLPn.jpg,Drama,Crime,,,,,
1372,Enter the Void,34647,6/17/2009,2009,6,17,/krKnsfvSJM1PL40tLicRhVQ6kuG.jpg,Fantasy,Drama,,,,,
1373,Dosed,606278,12/14/2019,2019,12,14,/635yvnqGHsywa6Hrs6BI4MUPMUX.jpg,Documentary,,,,,,
1374,Hairspray,2976,7/19/2007,2007,7,19,/fgMka3HtFvI5OgW1eYdR9XpySxH.jpg,Comedy,Romance,Drama,,,,
1375,Halloween,2082,8/31/2007,2007,8,31,/kX0tl6NyfLw1N2vegNEVO0SNZAg.jpg,Horror,,,,,,
1376,The Karate Kid,38575,6/10/2010,2010,6,10,/tAMQREOoztvluqrfHiGHFVfB04B.jpg,Action,Adventure,Drama,Family,,,
1377,Halloween II,11281,10/30/1981,1981,10,30,/3nX5HHGgOKaVMxXwMLT9DHO1Ne6.jpg,Horror,,,,,,
1378,Dawn of the Dead,923,9/2/1978,1978,9,2,/9kGESwH451kRgm1h6Q0svAVK60N.jpg,Horror,,,,,,
1379,Robin Hood,11886,11/8/1973,1973,11,8,/x9AvkYek0bGdxQSZ8W3lAjGrREm.jpg,Animation,Family,,,,,
1380,The Jungle Book,278927,4/7/2016,2016,4,7,/tOEOlmLP71IojeJ91dyJ9Nsb8O8.jpg,Adventure,Drama,Family,Fantasy,,,
1381,Ghostbusters,43074,7/14/2016,2016,7,14,/wJmWliwXIgZOCCVOcGRBhce7xPS.jpg,Action,Fantasy,Comedy,,,,
1382,Alice in Wonderland,12092,7/28/1951,1951,7,28,/1cbF3s99hCQcFdWG8hrGhKSBles.jpg,Animation,Family,Fantasy,Adventure,,,
1383,The Mummy,282035,6/6/2017,2017,6,6,/zxkY8byBnCsXodEYpK8tmwEGXBI.jpg,Fantasy,Thriller,Action,Adventure,Horror,,
1384,Peter Pan,10601,12/25/2003,2003,12,25,/ymNjIgVGgm2qGQypE5jFxnb18ib.jpg,Adventure,Fantasy,Family,,,,
